Data_de_Nascimento;Sexo;Renda_Familiar;Recebe_Auxilio;Q_Reprovacoes
23/03/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
10/12/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
29/03/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
08/12/1982;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;12
26/08/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;3
14/04/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
03/08/1998;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);BOLSA PERMANÊNCIA ACADÊMICA;
25/03/1998;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
14/07/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;1
22/05/1998;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
30/06/1992;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
21/08/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;8
13/05/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
14/12/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
14/08/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
07/06/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
10/05/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
21/03/1983;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;12
10/01/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
24/11/1974;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
22/06/1992;F;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;14
07/05/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
18/08/1978;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;18
26/12/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);10
26/07/1992;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
14/09/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);3
03/05/1994;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
09/02/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
08/06/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
10/04/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;19
20/03/1982;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
08/07/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
17/04/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;3
03/02/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
05/08/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
01/03/1995;M;Renda familiar acima de 20 Salários Mínimos - (13.560,00 ou mais);;3
19/09/1996;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
24/09/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
29/09/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;9
06/09/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
12/06/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
21/03/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;9
23/09/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;8
22/04/1993;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
06/03/1989;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;31
24/01/1987;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;12
20/07/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
01/01/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);1
06/06/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;10
23/06/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;16
18/07/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;8
06/05/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);1
19/12/1987;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;7
05/06/1984;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;12
16/11/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
30/06/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;13
07/08/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
27/02/1989;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
02/04/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;12
22/04/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
28/10/1995;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
19/02/1990;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;25
14/08/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
27/04/1986;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;17
25/06/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;6
09/12/1982;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;5
29/11/1998;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);1
15/07/1996;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
06/05/1993;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;17
25/04/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;5
13/10/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
07/10/1993;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
27/12/1990;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
11/11/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);2
28/01/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;13
27/01/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;17
21/01/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;12
06/07/1993;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;4
01/06/1998;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
15/09/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
15/10/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
25/11/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;5
07/07/1979;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;14
31/12/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
07/12/1994;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
15/08/1978;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
29/04/1986;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
22/07/1994;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;6
09/08/1989;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
10/12/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;2
22/01/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
13/03/1992;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
01/11/1992;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
21/03/1990;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
06/06/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);3
06/11/1988;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;16
29/01/1998;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;7
03/10/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
18/08/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
02/01/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
20/05/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;3
21/03/1993;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;11
29/03/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);8
30/03/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
04/06/1989;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;14
17/09/1989;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
12/05/1997;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;3
22/08/1985;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;16
15/01/1990;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;22
18/01/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
13/02/1988;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
06/10/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
19/12/1985;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
24/11/1992;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;13
27/10/1966;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;14
28/10/1989;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
19/07/1979;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
02/03/1998;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
01/05/1987;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
23/07/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
23/04/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;16
18/01/1993;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
04/12/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);MORADIA ESTUDANTIL (EXCETO ANGICOS);
15/05/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;10
26/04/1994;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
02/05/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
24/01/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;26
04/06/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
25/05/1989;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;15
21/01/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;8
26/02/1977;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
18/01/1991;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;11
12/01/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
24/05/1999;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
09/09/1994;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;18
20/12/1990;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;19
25/11/1987;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;12
10/07/1994;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
22/08/1987;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
27/10/1993;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
10/08/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;3
11/03/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;12
01/02/1999;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
31/05/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;3
16/10/1991;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;5
10/11/1998;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;2
15/11/1994;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
29/06/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;13
01/07/1993;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;28
15/04/1998;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO MORADIA;6
28/12/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
26/12/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
29/04/1993;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
04/04/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
15/03/1988;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;13
29/02/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;2
28/01/1989;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;13
04/11/1992;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;1
16/07/1995;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;7
02/04/1994;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
27/08/1995;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;5
17/07/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);4
04/06/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
20/07/1988;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
01/06/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
08/10/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);2
04/07/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;13
02/09/1998;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
10/01/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
21/03/1980;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
05/08/1990;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
28/12/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;
03/06/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
08/11/1992;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
13/02/1994;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
24/10/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO DIDÁTICO-PEDAGÓGICO;
02/04/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;1
24/12/1985;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;4
08/09/1996;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;17
30/11/1996;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;14
06/08/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
04/02/1992;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;12
19/09/1974;M;Renda familiar acima de 20 Salários Mínimos - (13.560,00 ou mais);;3
04/06/1993;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;12
19/07/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;21
20/10/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
19/11/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
16/07/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;2
13/08/1995;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);11
01/08/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);4
05/07/1996;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
07/07/1988;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;9
16/11/1990;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
15/05/1983;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
18/11/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
02/09/1970;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
29/01/1996;F;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;
22/03/2000;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
29/01/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
30/03/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;1
28/09/1989;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
01/09/1983;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
20/11/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
30/07/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;7
27/10/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);AUXÍLIO MORADIA;4
17/09/1999;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;
24/02/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
19/08/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO MORADIA;1
28/09/1994;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;27
26/09/1987;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;22
14/02/1997;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
09/02/1987;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;3
11/03/1995;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;6
15/03/1999;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
29/07/1998;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;
07/05/1985;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;9
03/11/1996;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);10
13/02/1986;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
11/04/1997;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;2
01/09/1987;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;5
07/10/1987;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);BOLSA PERMANÊNCIA ACADÊMICA;6
16/05/1997;M;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
05/12/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);AUXÍLIO MORADIA;3
01/09/1989;F;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;17
02/02/1997;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;1
02/12/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;7
08/06/1994;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;17
27/11/1992;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;6
14/10/1999;M;Renda familiar de 4 a 10 Salários Mínimos - (2.712,00 a 6.780,00);;
13/09/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;2
12/05/1991;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);BOLSA PERMANÊNCIA ACADÊMICA;2
29/12/1999;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;2
13/04/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;11
14/02/1978;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;14
29/11/1993;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;15
30/09/1996;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;1
07/06/1997;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);AUXÍLIO ALIMENTAÇÃO (EXCETO MOSSORÓ);2
11/05/1999;F;Renda familiar de até 2 Salários Mínimos - (Até 1.356,00);;4
21/02/1991;M;Renda familiar de 10 a 20 Salários Mínimos - (6.780,00 a 13.560,00);;18
01/11/1993;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;8
26/09/1995;M;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;16
14/11/1991;F;Renda familiar de 2 a 4 Salários Mínimos - (1.356,00 a 2.712,00);;10
